SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100504,0,Revolving loans,M,Y,Y,3,352628.2682031421,863652.6651426948,28910.59983461931,527648.7418100075,Pensioner,Higher education,Single / not married,House / apartment,0.08079872644687121,-22196,-682,-9413,-6289,1,1,1,1,1,0,Drivers,1,2,1,SATURDAY,2,1,0,0,0,0,0,0.3522226386649029,0.10301970385769846,0.11675628218547836,0.04209541001059284,0.12526537482884242,0.9406490333357549,0.48188874082845734,0.046047519454594524,0.28904902487136624,0.07269016586618311,0.11438747201955904,0.07395332699177758,0.17004529761587248,0.03314031259386108,0.04765337543971163,0.14681411123001736,0.10774650039859003,0.6012399216947739,0.95023025663815,0.1516811556918191,0.09203244906973007,0.19481240557476062,0.16994870139606363,0.08458550299568612,0.1525273517844673,0.08031169559115772,0.06402263952253855,reg oper account,specific housing,0.14936122140873115,"Stone, brick",No,0,0,0,0,-3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
100505,0,Revolving loans,M,N,Y,0,356986.26016479445,306956.52351954894,20469.85544199351,824067.2189879718,State servant,Higher education,Widow,Municipal apartment,0.04050425979433237,-14824,-7918,-7871,-1017,1,0,0,1,0,0,Sales staff,2,3,3,TUESDAY,5,0,0,0,0,0,0,0.4873496663496045,0.8844019176010945,0.3385482992709317,0.2666759418421983,0.1624067520981781,0.9594345679020775,0.3365270816818168,0.059834088469091835,0.06424658247744006,0.012234133839031342,0.04855916255361241,0.19070193384000766,0.11189914854778561,0.09479891528700082,0.07112530713369601,0.1700140288582923,0.07300571268031003,0.563153085687062,0.7807605811489962,0.11042187920289144,0.15798742044098618,0.1672682231280592,0.2287833820606976,0.19296838817615408,0.12489732516670339,0.01194912884745879,0.043617221978685214,reg oper spec account,terraced house,0.15896027932508555,"Stone, brick",No,0,0,0,0,-446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100506,0,Cash loans,F,Y,Y,2,191857.74559225288,948315.591734239,97310.51977765889,816979.8522323229,Pensioner,Incomplete higher,Civil marriage,Rented apartment,0.0837400377068975,-21064,-5852,-4093,-5175,1,1,0,0,0,1,Cooking staff,1,3,2,WEDNESDAY,19,0,0,0,0,0,0,0.8359507665449389,0.8506557586421362,0.14076532294282684,0.09144177384763706,0.19953953191365117,0.9230519099071981,0.4956290084276012,0.056266333030746934,0.2546644236196284,0.16311936667658153,0.09101282093085244,0.13809313255061675,0.13546145880852922,0.08117593147556222,0.09819749613231697,0.055384884572819065,0.16723806621960066,0.9219011996217519,0.3744034697045724,0.05470829385712501,0.16855604817541026,0.09656119088845007,0.19390442611165046,0.028747635348728436,0.059053356837669456,0.039821455188550944,0.0794910990858828,cash,specific housing,0.08617324499395189,Block,No,0,0,0,0,-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100507,0,Cash loans,F,Y,Y,4,109944.46586148291,801138.6540250421,11978.363332866062,382480.30232190806,Working,Incomplete higher,Married,House / apartment,0.021762842837348174,-7904,-5107,-12572,-3074,1,0,0,0,1,1,Medicine staff,1,3,1,MONDAY,14,0,0,0,0,0,0,0.5001101097437846,0.3193151952601543,0.8964046972236476,0.07087422122233568,0.05238107832295899,0.7084754905368446,0.6283898181741012,0.0383426986410254,0.17248283037017068,0.1919147873507899,0.28807897097268254,0.09741166800785982,0.034655486818176116,0.07993520073306191,0.09946461642633711,0.23602999219693335,0.022848068790457983,0.8874271733674535,0.8204408669515115,0.14253780816401576,0.032278599005106226,0.1510264823519132,0.28695870977080634,0.054355217791972554,0.13894178234617108,0.01044033320768265,0.07411107316796961,reg oper spec account,specific housing,0.12601246672467376,Wooden,No,0,0,0,0,-806,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
100508,0,Revolving loans,M,N,Y,2,334578.31540947885,953067.5142295214,82242.76648024195,937778.6545238881,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025603584108175738,-15127,-3867,-15411,-1920,1,0,1,0,1,1,Laborers,4,3,2,SATURDAY,13,0,0,0,0,0,0,0.764792248454078,0.6105726289789817,0.442275203667021,0.18819266831190418,0.14307390509452966,0.9573119448700884,0.37891488043177585,0.05643515951669856,0.1042476785430165,0.06496063959210972,0.21452642810074732,0.1533762763181582,0.08513364315020204,0.09092674407899341,0.01649208031323237,0.10034352667715606,0.06499668671626588,0.9660284741959874,0.4590040229876794,0.15885974968703956,0.20525492952770027,0.11549982469438738,0.0332293976874458,0.11847690494169005,0.0759413306017159,0.05691541506062096,0.07422081094169262,reg oper account,terraced house,0.16135092887041436,Others,No,1,0,0,0,-2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100509,1,Revolving loans,M,N,N,3,107746.63798494404,741293.7868420052,80923.16346175199,674054.5462118614,Working,Lower secondary,Civil marriage,Municipal apartment,0.04067888856255429,-13610,-12518,-14966,-1746,1,1,0,0,0,0,Core staff,4,2,1,SUNDAY,12,0,0,0,0,0,0,0.35391234333074706,0.6833916503089229,0.62973881568851,0.07143623158581171,0.015328208031553993,0.5492540481109469,0.9610336137140207,0.1265940024961996,0.14910237296031562,0.031277255953981176,0.012277136854320917,0.15796623114239,0.1779831258254879,0.07525396563192735,0.05981492244865959,0.2762051132490607,0.12238204199697698,0.7932759035339132,0.8664612742162534,0.07887979463791792,0.13180038048271173,0.1721170187461302,0.23377895767511628,0.17299715139918828,0.022394433628751306,0.05488981385325211,0.05631248642831865,not specified,specific housing,0.11527135669456155,Wooden,No,0,0,0,0,-479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100510,0,Revolving loans,M,N,N,4,310321.6287031985,490723.1455995416,36749.270246058644,503939.4327696116,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0467638649994046,-16634,-7407,-17831,-1798,1,1,1,0,1,1,Laborers,5,3,3,WEDNESDAY,8,0,0,0,0,1,0,0.8771233778979853,0.562410768826076,0.28735245985790947,0.15733116292795696,0.19426680315208408,0.8262173501411525,0.7592708268338352,0.07961820280608609,0.2838713528933951,0.1911749072051506,0.10536977480833215,0.10128661939915241,0.0908194695182598,0.055606551486974035,0.0753955520746607,0.10557020614869544,0.1726450382199802,0.7101326435278761,0.726945869982619,0.06650612372172757,0.26796350863297286,0.10844069144551921,0.2279356917590356,0.02846863321204212,0.05547677844347151,0.077983458727068,0.057743274579578924,cash,specific housing,0.27896821203605615,Mixed,No,1,0,0,0,-802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100511,0,Revolving loans,F,Y,N,2,362039.95762533904,950544.938019778,22206.395440658205,601548.4646246885,Pensioner,Secondary / secondary special,Widow,With parents,0.04138325297586806,-10386,-5505,-14761,-6610,1,1,1,1,1,1,Drivers,6,2,1,FRIDAY,22,0,0,0,0,0,0,0.17477058675614837,0.7743693398704783,0.8469889909340415,0.12803861199815839,0.012387247689632296,0.9686118887907623,0.39543851182836837,0.15590336301681226,0.21052133732728445,0.150704694020201,0.13722350373998077,0.02439398239401392,0.034151560742540936,0.04523828545179575,0.026817950144760065,0.260234874685994,0.023706949067360338,0.5515105080088494,0.38656198483672294,0.11357624786071888,0.2668015008978497,0.19771910161118428,0.08811003056773296,0.010765777166086808,0.08395428425643685,0.010352762817423476,0.06002405419636029,reg oper spec account,specific housing,0.05295066840461131,Block,No,0,0,1,0,-201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100512,0,Cash loans,M,N,N,3,365275.17337750323,420453.42104734277,23106.578203488105,684057.002750195,Commercial associate,Higher education,Single / not married,Rented apartment,0.07872823292708979,-18494,-14630,-14585,-5930,1,0,0,0,1,1,Medicine staff,3,2,3,TUESDAY,14,0,1,0,1,0,1,0.5684693174735914,0.16225971874561101,0.3193392708315773,0.07728993616227005,0.07817104271135518,0.8774499200360507,0.8684449405527548,0.11191957187518276,0.11437551027707338,0.17931706136701164,0.1847254144195025,0.158304715127211,0.06910430426387068,0.07337201742670925,0.08397145211052287,0.11223444703355741,0.02825005722063939,0.9252337327619726,0.34966439047527176,0.07943037837999953,0.21882690717859912,0.035366322095422766,0.21257957835690783,0.1405341513085132,0.19936681246585294,0.07828422569322326,0.059736290714322404,cash,specific housing,0.19675552242009198,Wooden,No,0,0,1,0,-1567,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
100513,1,Revolving loans,M,Y,N,0,389062.44979681855,465738.017649386,72768.84555134733,647912.4254766284,State servant,Secondary / secondary special,Married,Rented apartment,0.018725625336404324,-7542,-7163,-6592,-2513,1,0,1,1,0,0,Accountants,5,1,2,SUNDAY,13,0,0,0,0,0,0,0.7319102361334421,0.8171952273201708,0.30817168584183885,0.0946972934254866,0.02451652686548412,0.6389335843011181,0.9496618070698875,0.05028744175218948,0.29997090844766444,0.07856646876123642,0.1549208352155486,0.027153968129690245,0.052088746869903224,0.06425306224765978,0.0521608908748333,0.15669150836952295,0.06365315403931106,0.7281295979089755,0.6262826001776969,0.16882801694727287,0.25759712452149813,0.13852911843695875,0.2012031618609604,0.12348738915354299,0.1544221926195241,0.09021043594931098,0.02856842511069025,cash,block of flats,0.2429020322590632,"Stone, brick",No,0,0,1,0,-1711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
100514,0,Revolving loans,F,Y,Y,3,442786.739704549,760646.7344013923,67852.59319775563,589124.0284289425,Working,Secondary / secondary special,Single / not married,With parents,0.04160953176746393,-16217,-3828,-14516,-4235,1,0,0,0,0,1,Security staff,1,2,3,SATURDAY,3,0,0,0,0,0,0,0.7512327890481965,0.4136152089331937,0.3516800767530823,0.13394809709465028,0.12798391270553308,0.8587529088839921,0.48394884981449077,0.09880258011083434,0.11026544689610247,0.10197183239487599,0.030234097674850628,0.17102629703596672,0.14051043761798246,0.058858882901826164,0.0547976430679263,0.1179828603775325,0.07546867129719928,0.7805669151589804,0.9558254206063364,0.158019522047433,0.27752908519174885,0.05667417019151786,0.09662470072370621,0.06150149573687638,0.06311751230050858,0.03856781066645532,0.0321207181052633,reg oper spec account,terraced house,0.23302724911914446,Block,No,1,0,0,0,-253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
100515,0,Cash loans,F,Y,Y,5,274981.5463841548,812253.039620309,80447.11068262481,603946.2432715201,Commercial associate,Academic degree,Single / not married,Municipal apartment,0.08535159995639134,-13830,-12704,-3077,-2520,1,1,0,1,0,0,Sales staff,5,2,2,WEDNESDAY,10,0,0,0,0,0,0,0.2586248886296335,0.4845520172598332,0.4699913317205652,0.11038650043140746,0.07450496116552448,0.6473816847813318,0.40027693021081956,0.12274007249184819,0.24597873718370844,0.18674554415619288,0.15950876591820967,0.07348980959563708,0.18309527523303792,0.06301514352208472,0.034689074100445555,0.12225764122292952,0.17027226660222503,0.6567616653886064,0.6952428873714251,0.06925870190430301,0.17742537238872017,0.04633326713324056,0.21989692612267947,0.19194683434604337,0.15485406813769653,0.04003213022865063,0.04366224512223326,not specified,terraced house,0.2109332397822576,Mixed,No,0,2,0,1,-103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100516,0,Revolving loans,M,N,Y,4,378612.13528830704,943522.7870793231,94373.30551591942,341129.52834230894,Commercial associate,Incomplete higher,Separated,With parents,0.01601173695359548,-10391,-7966,-11156,-4572,1,1,0,0,1,1,Medicine staff,4,1,3,SUNDAY,21,0,0,0,0,0,0,0.42131671094798895,0.4557869203373377,0.11482618098376883,0.12065697746776097,0.1492593469527875,0.555791057105036,0.5257328521297931,0.17457704457147533,0.23746943153736638,0.0973149649506618,0.04777519005539174,0.13126578324139238,0.1493630920264424,0.06898128333574846,0.03701328583019764,0.18938883907030357,0.19219161126318576,0.7619364696837946,0.831376205898134,0.09682592733497201,0.2918528441590568,0.08756764205959619,0.2798891793131609,0.11623848106885934,0.07795182546565488,0.010096224547477991,0.08699213171327748,reg oper account,specific housing,0.15258387364935938,Mixed,No,0,0,0,0,-2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100517,0,Cash loans,M,N,Y,1,328627.7309146265,363841.9272449676,72273.46269399328,850186.3234437435,Commercial associate,Incomplete higher,Widow,With parents,0.09481091569042217,-17678,-8676,-14035,-1622,1,0,1,1,0,1,Medicine staff,6,3,1,TUESDAY,1,0,0,1,0,0,0,0.5993569379712825,0.5250289783754839,0.5782700001024675,0.22327604025536918,0.10241183266692988,0.8586107669168794,0.8825741597399681,0.16840634401253948,0.21964872504107882,0.13769810584275685,0.1605679329321757,0.15067684605328985,0.1702877970535875,0.09718337734228519,0.017575586974417967,0.21094929248068844,0.013273450679314151,0.8908761550899718,0.6286313187924777,0.17900270226431306,0.28706566980307624,0.07981770781629526,0.09851351111489895,0.1360485313555903,0.12550349384290435,0.04862015893017761,0.05161533505318337,reg oper account,terraced house,0.2796193081763343,Others,No,1,0,0,0,-3478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100518,0,Revolving loans,M,N,N,0,133987.97290895716,838398.4281753792,24026.63828962991,633408.2559528123,Working,Lower secondary,Separated,Rented apartment,0.09876851580448116,-12826,-2010,-10816,-253,1,0,0,1,0,0,High skill tech staff,1,3,1,SATURDAY,15,0,1,0,0,1,0,0.3527061678179333,0.5785347775086028,0.1253326377125905,0.05883017468077702,0.08968664910687334,0.5896133218569732,0.42256572499471823,0.09103116874809997,0.20413652497044743,0.14391177101387034,0.08135989689191053,0.01668656841194012,0.16310535592247916,0.07778422554356715,0.09383643892972429,0.262437321233952,0.012917661161312804,0.8561298755558142,0.5688564163046649,0.038001559421498375,0.041865972719941594,0.01880370779341327,0.29422396244629334,0.08196861716216025,0.15528933835669528,0.06517126559711862,0.09336872181263145,not specified,block of flats,0.132236584492617,"Stone, brick",No,0,0,1,0,-2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100519,1,Revolving loans,F,N,N,2,61560.34019123368,790836.8427175707,31909.83550888696,304863.88936376246,Working,Incomplete higher,Widow,Municipal apartment,0.01797113564425721,-8792,-7858,-12620,-1971,1,1,1,0,1,1,Core staff,1,2,3,FRIDAY,18,0,0,0,0,0,0,0.626636812170784,0.6682747463833535,0.5313619901916745,0.1920093903264031,0.07621810633181046,0.5555324694078457,0.8455426107684239,0.13305840562853433,0.041512963847850366,0.1690516300865249,0.05181576673195305,0.08307671811058769,0.012774817585001364,0.02587894195309106,0.04436801021766285,0.1750252372443193,0.1743139624863806,0.994461321036591,0.8755452495129787,0.1533040973960722,0.16159896056869738,0.09126748860239185,0.07504316998732957,0.18510175885408253,0.15075863933780265,0.02104253765556271,0.08140461534886587,cash,specific housing,0.23753353157098295,Others,No,0,0,1,0,-3167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100520,0,Cash loans,M,N,N,4,178043.6235546202,251035.6450028783,85797.43577858031,812925.6812662224,Working,Lower secondary,Single / not married,House / apartment,0.036214527003016334,-22590,-1038,-470,-934,1,0,0,1,0,1,Sales staff,5,1,2,FRIDAY,15,0,0,0,0,0,0,0.40302453705016206,0.5199522712601633,0.4663079217456896,0.2066657549378721,0.026364541732783964,0.775880027324243,0.801384283255248,0.0665829081364844,0.298537223693123,0.19528400831115356,0.09349765234059353,0.12478717151988489,0.033630338321858785,0.05200919000790978,0.024600701934617476,0.07288480422181393,0.035767224920858855,0.7478244845825752,0.6243705845975351,0.07019274229990351,0.04319556465591977,0.19086447176247034,0.049046095943827354,0.06245456057560497,0.03660630354173991,0.06914484108893003,0.08753530722218678,not specified,specific housing,0.2816627429496072,Wooden,No,0,0,0,0,-978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100521,0,Cash loans,M,Y,Y,1,249365.16785192874,509778.51296816557,28837.54682507877,945955.1827018807,State servant,Academic degree,Single / not married,With parents,0.04351605994318206,-11364,-4683,-2715,-2506,1,1,0,0,1,1,Medicine staff,6,2,2,MONDAY,6,1,0,0,0,0,0,0.3806930580681779,0.6478186048071122,0.29403764650912817,0.242605243391256,0.04891672200905081,0.8103126294654265,0.755956695289209,0.1302706287954552,0.05670241679396374,0.07363087328899062,0.038890402774085245,0.17114740698641878,0.09044202638429268,0.07104175083392057,0.022811923587251225,0.2969782280564683,0.07447387064003759,0.7648498665799983,0.39907989531843485,0.03270063203287317,0.20839873383739108,0.09870642928685673,0.03234460100602809,0.15226963033733928,0.16685230314636962,0.04291684033810864,0.0220733321068955,cash,specific housing,0.08209590572988297,"Stone, brick",No,0,0,3,0,-3123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100522,0,Revolving loans,M,Y,N,3,327697.67499289534,426212.36564807885,16527.00852590333,957845.5193895696,Commercial associate,Incomplete higher,Widow,With parents,0.07987522317874535,-15961,-3842,-17889,-4853,1,1,0,0,1,0,High skill tech staff,2,2,2,THURSDAY,10,0,0,0,0,0,0,0.18645453719232769,0.37063795487256046,0.36381441373666135,0.25572488083980105,0.13142947594781226,0.5255281422282128,0.6033222495440367,0.18343056455556228,0.18287886518328722,0.057015661371488446,0.09235527976274603,0.14637623980427777,0.03129703627097478,0.025808854071731203,0.04666654878468103,0.20829429715251402,0.06229057019943553,0.5263630105919708,0.4921643438953521,0.032225984386995976,0.2319299779050356,0.06734488913239985,0.07196817328049504,0.03216655194178877,0.1853581974951394,0.07056981006881025,0.023390789048080077,reg oper spec account,block of flats,0.28677026200477507,Mixed,No,0,0,0,0,-1666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
100523,1,Revolving loans,F,Y,Y,1,432481.6987264424,443592.3394832243,73295.20486380254,495214.1859289382,Pensioner,Academic degree,Single / not married,Municipal apartment,0.06363341309050605,-10010,-7972,-1857,-3428,1,0,0,1,1,0,Managers,3,3,3,MONDAY,11,0,0,0,0,0,1,0.1314023030824366,0.8493446962063895,0.6645278489957358,0.056013007605463294,0.10438281702236481,0.5022344439995683,0.5567391980306649,0.12866312623608678,0.08225286365588304,0.02476413034522977,0.26141048432516145,0.18026682119969992,0.14963760538636936,0.09394359086299804,0.06689871089147896,0.11867814015010521,0.0635549610608716,0.6946914029259309,0.692968388078481,0.06249459350952403,0.2665566102096836,0.19032443957204526,0.10932836924261967,0.11217944148374621,0.05434992068075321,0.032598755142135345,0.03129636623020851,cash,terraced house,0.24400817531174768,Block,No,0,0,1,0,-3443,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100524,0,Revolving loans,F,Y,N,4,138310.57251777453,986357.5036437607,46227.371994112786,308413.4988486032,Pensioner,Incomplete higher,Single / not married,With parents,0.06799291304433107,-18559,-8521,-1024,-2522,1,0,0,1,1,0,Drivers,6,1,3,TUESDAY,3,0,1,0,1,0,1,0.7682190320097456,0.15162481583981535,0.10767801589711708,0.05009562072422064,0.02331699580505632,0.9410351651965758,0.35968058279539217,0.06771664910920251,0.05894548024084015,0.17274212947195203,0.09907950217741579,0.025717307519369646,0.023335611990531323,0.016932276506613504,0.08000039086881618,0.2907792977193807,0.07243246064861039,0.9610521615198553,0.5818039963004682,0.11413512075781376,0.19850276616407667,0.10608727509107278,0.22261626452481362,0.11978001718895655,0.07258906370156021,0.07971817459601817,0.06963589219859762,reg oper account,block of flats,0.20414791576029956,Wooden,No,1,0,0,0,-3675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100525,0,Cash loans,M,N,N,4,106497.40545431469,714221.9307839423,92803.60472913133,614719.701306452,Commercial associate,Incomplete higher,Married,Municipal apartment,0.07817588405366555,-16315,-10855,-10587,-4246,1,0,1,0,0,1,Drivers,5,2,3,MONDAY,15,0,0,0,0,0,0,0.49163559372485943,0.5364324868488749,0.3533177104206078,0.1882835938125166,0.11335082635157241,0.5576262804815215,0.5501490496831004,0.13235685044039283,0.17224495772119058,0.06560917566111951,0.14636438990219172,0.023646180419104202,0.08908595663421877,0.06498848882133286,0.09321444236897668,0.2879573152367757,0.07384877496266584,0.6752381024013787,0.5564750372209144,0.18249908180220173,0.14165790490430127,0.06454946958473792,0.030883183770810667,0.04578717723239195,0.1882575163382573,0.05939675757877865,0.052865830691485795,reg oper account,terraced house,0.14334967640624058,"Stone, brick",No,1,0,0,0,-2211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100526,0,Revolving loans,M,N,Y,5,483565.9763634474,774140.9262347997,68522.95639842954,290087.38347937656,Pensioner,Academic degree,Separated,House / apartment,0.020618109949332317,-11222,-580,-3274,-3737,1,0,0,0,0,0,Security staff,5,3,3,SATURDAY,15,0,0,0,0,0,0,0.5502985065672054,0.16991694081737174,0.6442378033318938,0.22950579966905968,0.020287105675325746,0.7919490263998277,0.7212892643324164,0.18152338745825455,0.2525398078853027,0.019426431116064714,0.16074442388368637,0.1455697387474348,0.08453495001653244,0.09783418121649051,0.06721318432932252,0.0330663742052307,0.12782960948382727,0.8830559170753411,0.7681349607640504,0.06756902271356337,0.05522172671106099,0.1587680058520669,0.15710689687509113,0.07151758116812774,0.1968984541041464,0.057987544619879344,0.025283205013395964,cash,block of flats,0.27606635629494,Others,Yes,0,0,0,0,-1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100527,0,Cash loans,F,Y,Y,5,98620.05171938319,981294.1098520074,18137.708001249466,947189.9348100938,State servant,Secondary / secondary special,Separated,Municipal apartment,0.08498885112192361,-11809,-4066,-378,-3175,1,0,0,0,0,1,Security staff,3,2,2,WEDNESDAY,6,0,0,0,0,0,0,0.3977768180227844,0.4542136288295443,0.22181909232204006,0.08897466476950791,0.10722812002879777,0.9767731237104457,0.9287464513023198,0.03603891684671114,0.11931424037404244,0.17440138983563785,0.06170432020699283,0.08572036578958504,0.11325467473570762,0.07550814639405057,0.04785955780039058,0.01574944223358444,0.12946898069385807,0.9887997071098105,0.7454242841229289,0.04785328596368507,0.04628015469370524,0.05248655335850513,0.1604353773470966,0.04395246741680281,0.09616497379801052,0.053934281368007334,0.07712043138777454,reg oper account,block of flats,0.06101073405347833,Wooden,No,0,1,1,0,-947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100528,0,Cash loans,F,N,N,1,265320.9815482351,501761.42596611095,95307.09105282946,346863.7018841168,State servant,Secondary / secondary special,Separated,House / apartment,0.07350578237621297,-15268,-661,-12017,-3584,1,1,0,1,1,1,Medicine staff,1,3,2,SATURDAY,12,0,0,0,0,0,0,0.20939363637901637,0.30606588612226393,0.5483085233488827,0.16249568961620275,0.19334267491078894,0.75595505795521,0.8831871767118828,0.10166491440012874,0.03237897915320996,0.10688279129006374,0.1381174931077678,0.10150993963767851,0.12958171336768487,0.070953235688434,0.0479751816384403,0.02289241354473443,0.10934947937643968,0.5634243071519319,0.5198182767919031,0.10094444758883175,0.15084351370766394,0.05707232993518137,0.07610348048888102,0.17055495634393286,0.016562124459001806,0.08577773712784172,0.05657279654824104,not specified,specific housing,0.1579572638613761,Block,No,0,0,0,0,-1132,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100529,0,Revolving loans,F,N,N,3,313503.67795698583,841472.1347622448,33270.153727622135,402212.6879609312,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.061960755267673334,-21044,-1720,-7679,-4943,1,0,1,1,0,1,Medicine staff,1,1,3,MONDAY,4,0,0,0,0,0,0,0.45965759815296525,0.8495227596661181,0.23514634278617016,0.2339494348774136,0.06839546520877639,0.5698990045888552,0.3225510111680354,0.07099968048779724,0.1908900847434523,0.1692795088644331,0.2573645252589586,0.12482004676571426,0.18992171035203392,0.0997678363780975,0.061693926551947546,0.208741182638373,0.17312289940418657,0.6669965287590871,0.5515986234179743,0.03975947556238751,0.25143883351571616,0.0716230800694875,0.023182431080368195,0.13486592139812614,0.1872493212081255,0.059882923099448135,0.07578969639315686,cash,specific housing,0.23915847439602322,Mixed,No,2,0,1,0,-3140,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
